created_on,property_type,place_name,place_with_parent_names,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,barrio
2017-09-09,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,-34.5786152,-58.407227899999995,1500000.0,508.0,308.0,2952.755905511811,,7.0,,https://www.properati.com.ar/1ejq0_venta_departamento_palermo-chico_balcon_suite_gimnasio_hidromasaje_parrilla_quincho_terraza_toilette_vestidor_lujoso_dependencias_garage_placard_toribio-achaval_e6z,PALERMO
2017-09-09,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.572475299999994,-58.421090299999996,1120000.0,226.0,226.0,4955.752212389381,,7.0,,https://www.properati.com.ar/1ejq7_venta_departamento_palermo_suite_toilette_luminoso_garage_toribio-achaval_e6v,PALERMO
2017-09-09,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,-34.5812664,-58.4036832,770000.0,176.0,169.0,4375.0,,6.0,,https://www.properati.com.ar/1ejr9_venta_departamento_palermo-chico_suite_lujoso_garage_impecable_placard_toribio-achaval_e6q,PALERMO
2017-09-09,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.565462700000005,-58.4404956,380000.0,121.0,112.0,3140.495867768595,,5.0,,https://www.properati.com.ar/1ejs0_venta_departamento_belgrano_suite_lavadero_luminoso_dependencias_garage_toribio-achaval_e6o,PALERMO
2017-09-09,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.580925,-58.4041108,590000.0,148.0,148.0,3986.4864864864867,,5.0,,https://www.properati.com.ar/1ejst_venta_departamento_recoleta_gimnasio_luminoso_garage_toribio-achaval_e6v,PALERMO
2017-09-09,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.578451799999996,-58.407285200000004,1950000.0,351.0,291.0,5555.555555555556,,8.0,,https://www.properati.com.ar/1ejt5_venta_departamento_palermo_suite_hidromasaje_vestidor_luminoso_electrogeno_garage_placard_toribio-achaval_e6p,PALERMO
2017-09-09,apartment,Las Cañitas,|Argentina|Capital Federal|Las Cañitas|,-34.5712854,-58.4332185,225000.0,73.0,73.0,3082.1917808219177,,2.0,,https://www.properati.com.ar/1ejw5_venta_departamento_las-canitas_balcon_suite_parrilla_patio_terraza_toilette_garage_subte-linea-d_toribio-achaval_e6o,PALERMO
2017-09-09,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.591167999999996,-58.41354499999999,230000.0,76.0,76.0,3026.315789473684,,2.0,,https://www.properati.com.ar/1ekna_venta_departamento_palermo_patio_sum_subte-linea-d_re-max-ra-iacute-ces,PALERMO
2017-09-09,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.592890999999995,-58.413534,249000.0,94.0,84.0,2648.9361702127662,,3.0,,https://www.properati.com.ar/1ekqh_venta_departamento_palermo_balcon_baulera_jardin_lavadero_patio_toilette_subte-linea-d_re-max-vanguard,PALERMO
2017-09-10,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.570852200000004,-58.4411794,270000.0,185.0,80.0,1459.4594594594596,1.0,3.0,5400.0,https://www.properati.com.ar/1el0x_venta_departamento_belgrano_maure-2324_suite_lavadero_patio_luminoso_lujoso_garage_impecable_losa-radiante_doble-circulacion_subte-linea-d_santiago-jannot-capital,PALERMO
2017-09-10,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5711375,-58.43270450000001,187000.0,54.0,54.0,3462.962962962963,,2.0,4500.0,https://www.properati.com.ar/1el13_venta_departamento_las-canitas_baez-al-400_subte-linea-d_galceran,PALERMO
2017-09-10,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,-34.5946185,-58.41644889999999,110000.0,49.0,41.0,2244.8979591836733,,2.0,1950.0,https://www.properati.com.ar/1el1s_venta_departamento_barrio-norte_bulnes-1467_lavadero_patio_placard_apto-credito-hipotecario_sande-propiedades,PALERMO
2017-09-10,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,-34.583205799999995,-58.433467500000006,123000.0,32.0,29.0,3843.75,3.0,1.0,2600.0,https://www.properati.com.ar/1el2s_venta_departamento_palermo-hollywood_humboldt-al-1900_balcon_parrilla_terraza_luminoso_placard_aire-acondicionado_innovar-grupo-inmobiliario,PALERMO
2017-09-10,PH,Palermo,|Argentina|Capital Federal|Palermo|,-34.595319,-58.4247527,220000.0,90.0,84.0,2444.444444444445,,4.0,,https://www.properati.com.ar/1elel_venta_ph_palermo_cabrera-jose-antonio-al-4200_balcon_luminoso_goldstein-propiedades-srl_9yp,PALERMO
2017-09-10,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5874415622,-58.4197911472,120000.0,43.0,40.0,2790.697674418605,,1.0,1500.0,https://www.properati.com.ar/1elew_venta_departamento_palermo_scalabrini-ortiz-raul-av-_2178_jardin_subte-linea-d_faustino-paez,PALERMO
2017-09-10,house,Palermo,|Argentina|Capital Federal|Palermo|,-34.588721899999996,-58.424481400000005,610000.0,150.0,118.0,4066.666666666666,,4.0,,https://www.properati.com.ar/1elf3_venta_casa_palermo_nicaragua-al-4500_lavadero_parrilla_patio_quincho_terraza_toilette_dependencias_deptos-temporarios,PALERMO
2017-09-10,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5697768,-58.442131999999994,490000.0,211.0,211.0,2322.2748815165883,,4.0,8000.0,https://www.properati.com.ar/1elip_venta_departamento_belgrano_3-de-febrero-al-900_suite_lavadero_patio_toilette_vestidor_dependencias_garage_subte-linea-d_tesler-propiedades,PALERMO
2017-09-10,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5829339,-58.4331926,290000.0,82.0,60.0,3536.5853658536585,,2.0,5000.0,https://www.properati.com.ar/1elnx_venta_departamento_palermo_humboldt-al-1900_balcon_baulera_gimnasio_lavadero_sum_terraza_luminoso_sauna_lujoso_garage_amoblado_amenities_placard_subte-linea-d_brucco-inmobiliaria_dvq,PALERMO
2017-09-10,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.595512,-58.4221488,120000.0,27.0,27.0,4444.444444444444,,1.0,,https://www.properati.com.ar/1elvo_venta_departamento_palermo_gimnasio_lavadero_parrilla_piscina_sum_luminoso_lujoso_mavia-propiedades,PALERMO
2017-09-10,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.589622999999996,-58.420937,219000.0,83.0,83.0,2638.5542168674697,,3.0,,https://www.properati.com.ar/1em8f_venta_departamento_palermo_baulera_lavadero_patio_sotano_luminoso_garage_subte-linea-d_re-max-data-house,PALERMO
2017-09-12,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5830704,-58.424189600000005,140000.0,44.0,39.0,3589.7435897435903,,1.0,,https://www.properati.com.ar/1en9l_venta_departamento_palermo_luminoso_estrenar_subte-linea-d_mavia-propiedades,PALERMO
2017-09-12,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.58003970000001,-58.4000968,1100000.0,180.0,140.0,6111.11111111111,,,,https://www.properati.com.ar/1enbi_venta_departamento_palermo_balcon_suite_lavadero_parrilla_quincho_terraza_toilette_vestidor_luminoso_lujoso_dependencias_mcm-bienes-raices,PALERMO
2017-09-12,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.566245,-58.433655,185000.0,53.0,44.0,3490.566037735849,,2.0,4958.0,https://www.properati.com.ar/1enov_venta_departamento_palermo_apto-credito-hipotecario_maure-propiedades,PALERMO
2017-09-12,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5818505,-58.407673100000004,295000.0,90.0,80.0,3277.777777777778,,3.0,3200.0,https://www.properati.com.ar/1enq0_venta_departamento_palermo_balcon_lavadero_patio_terraza_toilette_luminoso_rhr-real-estate_cwt,PALERMO
2017-09-12,apartment,Palermo Soho,|Argentina|Capital Federal|Palermo|Palermo Soho|,-34.5850706,-58.4227791,485000.0,214.0,161.0,2266.355140186916,,7.0,6000.0,https://www.properati.com.ar/1env5_venta_departamento_palermo-soho_gurruchaga_2200_balcon_baulera_lavadero_parrilla_terraza_toilette_luminoso_dependencias_garage_aire-acondicionado_subte-linea-d_apto-credito-hipotecario_mussi-calvente_b7t,PALERMO
2017-09-12,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5763081233,-58.4062597085,1410000.0,300.0,280.0,4700.0,,5.0,20000.0,https://www.properati.com.ar/1envz_venta_departamento_palermo_balcon_baulera_suite_lavadero_parrilla_piscina_terraza_toilette_vestidor_luminoso_vista_lujoso_dependencias_garage_federico-galceran-propiedades,PALERMO
2017-09-12,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,-34.578912100000004,-58.40523639999999,1750000.0,250.0,240.0,7000.0,,5.0,17000.0,https://www.properati.com.ar/1enyf_venta_departamento_palermo-chico_suite_vestidor_garage_arana-parera-propiedades_h3y,PALERMO
2017-09-12,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.596326527399995,-58.422273678,190000.0,50.0,47.0,3800.0,,2.0,,https://www.properati.com.ar/1eo45_venta_departamento_palermo_gimnasio_lavadero_parrilla_piscina_quincho_sum_sauna_garage_ayf-propiedades,PALERMO
2017-09-12,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5722267,-58.4211055,2000000.0,400.0,385.0,5000.0,,5.0,26000.0,https://www.properati.com.ar/1eo60_venta_departamento_palermo_baulera_lujoso_dependencias_garage_orwel-proyectos-inmobiliarios,PALERMO
2017-09-12,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,-34.5832195,-58.407238899999996,240000.0,52.0,52.0,4615.384615384615,,2.0,,https://www.properati.com.ar/1eo9c_venta_departamento_barrio-norte_balcon_jardin_luminoso_lujoso_garage_amenities_subte-linea-d_stoppello-propiedades_dup,PALERMO
2017-09-12,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5754357,-58.4071213,790000.0,216.0,189.0,3657.407407407408,,4.0,,https://www.properati.com.ar/1eoab_venta_departamento_palermo_baulera_suite_hidromasaje_vestidor_lujoso_garage_sensusre_hba,PALERMO
2017-09-12,house,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5693729,-58.44297420000001,12000000.0,1800.0,750.0,6666.666666666668,,,,https://www.properati.com.ar/1eob2_venta_casa_belgrano_jardin_piscina_lujoso_dependencias_sensusre,PALERMO
2017-09-12,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,-34.5780072,-58.432977,110000.0,33.0,30.0,3333.333333333333,,1.0,,https://www.properati.com.ar/1eodp_venta_departamento_palermo-hollywood_balcon_terraza_subte-linea-d_inmobalear-servicios-inmobiliarios,PALERMO
2017-09-13,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.572998,-58.419520999999996,1650000.0,430.0,400.0,3837.2093023255816,,5.0,,https://www.properati.com.ar/1ep1r_venta_departamento_palermo_balcon_baulera_suite_lavadero_terraza_vista_garage_re-max-premium,PALERMO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5630665,-58.438346700000004,268000.0,82.0,74.0,3268.292682926829,7.0,3.0,6400.0,https://www.properati.com.ar/1epbt_venta_departamento_belgrano_lacroze-federico-av-1620_balcon_luminoso_lujoso_dependencias_santiago-jannot-capital,PALERMO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5630665,-58.438346700000004,268000.0,84.0,76.0,3190.476190476191,7.0,3.0,6400.0,https://www.properati.com.ar/1epbu_venta_departamento_belgrano_lacroze-federico-av-1620_balcon_luminoso_lujoso_dependencias_santiago-jannot-capital,PALERMO
2017-09-13,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5808658,-58.43840649999999,312000.0,98.0,91.0,3183.673469387755,2.0,4.0,9500.0,https://www.properati.com.ar/1epdp_venta_departamento_palermo_ravignani-emilio-2268_balcon_suite_lavadero_parrilla_piscina_sum_luminoso_lujoso_garage_subte-linea-d_loria-inmobiliaria,PALERMO
2017-09-13,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,-34.5772535,-58.4344262,312000.0,98.0,91.0,3183.673469387755,2.0,4.0,9500.0,https://www.properati.com.ar/1epdq_venta_departamento_palermo-hollywood_ravignani-emilio-2268_balcon_suite_lavadero_parrilla_piscina_sum_luminoso_lujoso_garage_subte-linea-d_loria-inmobiliaria,PALERMO
2017-09-13,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5975225,-58.417814899999996,125000.0,57.0,55.0,2192.9824561403507,,3.0,2350.0,https://www.properati.com.ar/1epf6_venta_departamento_palermo_av-cordoba-al-3600_subte-linea-b_deptos-temporarios,PALERMO
2017-09-13,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5783837,-58.41062370000001,496410.0,104.0,92.0,4773.173076923077,,3.0,,https://www.properati.com.ar/1epgx_venta_departamento_palermo_segui-juan-f-al-3700_gimnasio_parrilla_patio_piscina_luminoso_lujoso_amoblado_amenities_aire-acondicionado_brucco-inmobiliaria_dvq,PALERMO
2017-09-13,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5783782,-58.41063739999999,793329.0,168.0,152.0,4722.196428571428,,5.0,,https://www.properati.com.ar/1epgy_venta_departamento_palermo_segui-juan-f-al-3700_gimnasio_parrilla_patio_piscina_luminoso_lujoso_amoblado_amenities_aire-acondicionado_brucco-inmobiliaria_dvq,PALERMO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5683865,-58.443829799999996,222000.0,67.0,54.0,3313.4328358208954,,2.0,,https://www.properati.com.ar/1eq5t_venta_departamento_belgrano_suite_parrilla_patio_piscina_toilette_amenities_placard_zuker-servicios-inmobiliarios_gsp,PALERMO
2017-09-13,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,-34.5777906,-58.4362196,99000.0,30.0,20.0,3300.0,,,,https://www.properati.com.ar/1eq6q_venta_departamento_palermo-hollywood_balcon_gimnasio_piscina_sum_sauna_placard_zuker-servicios-inmobiliarios_gsp,PALERMO
2017-09-13,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,-34.5777906,-58.4362196,104500.0,34.0,23.0,3073.529411764706,,,,https://www.properati.com.ar/1eq6r_venta_departamento_palermo-hollywood_balcon_gimnasio_piscina_sum_sauna_placard_zuker-servicios-inmobiliarios_gsp,PALERMO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5650615,-58.4407156,300000.0,90.0,82.0,3333.333333333333,,4.0,5000.0,https://www.properati.com.ar/1eq7m_venta_departamento_belgrano_balcon_dependencias_garage_zuker-servicios-inmobiliarios_gsp,PALERMO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5683865,-58.443829799999996,153000.0,46.0,39.0,3326.086956521739,,1.0,,https://www.properati.com.ar/1eq8x_venta_departamento_belgrano_suite_parrilla_patio_piscina_toilette_amenities_placard_zuker-servicios-inmobiliarios_gsp,PALERMO
2017-09-13,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5818747,-58.4073665,380000.0,,120.0,,,3.0,9000.0,https://www.properati.com.ar/1eqa1_venta_departamento_palermo_balcon_baulera_suite_lavadero_parrilla_terraza_garage_aire-acondicionado_losa-radiante_latitud-ns_dck,PALERMO
2017-09-13,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.565370200000004,-58.4381017,89000.0,22.0,22.0,4045.4545454545455,,1.0,1200.0,https://www.properati.com.ar/1eqvi_venta_departamento_palermo_impecable_ayf-propiedades,PALERMO
2017-09-13,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5815005,-58.4277402,79000.0,32.0,27.0,2468.75,,,800.0,https://www.properati.com.ar/1eqvx_venta_departamento_palermo_patio_gruz-propiedades_gka,PALERMO
2017-09-13,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5694281,-58.4335086,180000.0,62.0,55.0,2903.225806451613,,3.0,3200.0,https://www.properati.com.ar/1eqwa_venta_departamento_palermo_republica-de-eslovenia_1800_balcon_baulera_lavadero_sotano_luminoso_garage_subte-linea-d_rhr-real-estate_cwt,PALERMO
2017-09-13,house,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,-34.5774344,-58.4014371,2900000.0,580.0,380.0,5000.0,,6.0,,https://www.properati.com.ar/1eqz8_venta_casa_palermo-chico_suite_hidromasaje_parrilla_patio_piscina_terraza_toilette_vestidor_luminoso_dependencias_garage_aire-acondicionado_wyp-propiedades,PALERMO
2017-09-13,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5903255,-58.4307834,200000.0,65.0,45.0,3076.9230769230767,,2.0,2500.0,https://www.properati.com.ar/1er34_venta_departamento_palermo_cabrera-jose-a-_3300_balcon_lavadero_parrilla_terraza_placard_subte-linea-d_subte-linea-b_d-antonio-propiedades_h6n,PALERMO
2017-09-14,PH,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,-34.5796956362,-58.4312491921,499000.0,169.0,169.0,2952.6627218934914,,,,https://www.properati.com.ar/1erbq_venta_ph_palermo-hollywood_terraza_subte-linea-d_lopez-saubidet-propiedades,PALERMO
2017-09-14,house,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.567554379499995,-58.446198268100005,1650000.0,650.0,500.0,2538.4615384615386,,,,https://www.properati.com.ar/1erdi_alquiler_casa_belgrano_suite_lavadero_parrilla_patio_toilette_dependencias_garage_aire-acondicionado_alvarez-noblia-propiedades_hbm,PALERMO
2017-09-14,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.568475969,-58.4424334566,430000.0,109.0,109.0,3944.9541284403667,,4.0,,https://www.properati.com.ar/1erjs_venta_departamento_belgrano_balcon_baulera_suite_lavadero_luminoso_dependencias_garage_impecable_mpinus,PALERMO
2017-09-14,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,-34.5768852,-58.40190450000001,439000.0,67.0,67.0,6552.238805970149,,1.0,,https://www.properati.com.ar/1erkr_venta_departamento_palermo-chico_jardin_piscina_luminoso_garage_grupo-dempresa_g4g,PALERMO
2017-09-14,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.573458,-58.439198,229900.0,96.0,85.0,2394.7916666666665,,3.0,,https://www.properati.com.ar/1errl_venta_departamento_palermo_balcon_baulera_patio_luminoso_dependencias_doble-circulacion_subte-linea-d_re-max-acci-oacute-n,PALERMO
2017-09-14,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.573754,-58.432614,200000.0,69.0,63.0,2898.5507246376815,,3.0,,https://www.properati.com.ar/1es0y_venta_departamento_palermo_balcon_luminoso_placard_subte-linea-d_pronin-propiedades,PALERMO
2017-09-14,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.5975225,-58.417814899999996,125000.0,57.0,55.0,2192.9824561403507,,3.0,2350.0,https://www.properati.com.ar/1esm8_venta_departamento_recoleta_av-cordoba-al-3600_subte-linea-b_deptos-temporarios,PALERMO
2017-09-14,apartment,Almagro,|Argentina|Capital Federal|Almagro|,-34.5975225,-58.417814899999996,125000.0,57.0,55.0,2192.9824561403507,,3.0,2350.0,https://www.properati.com.ar/1esm9_venta_departamento_almagro_av-cordoba-al-3600_subte-linea-b_deptos-temporarios,PALERMO
2017-09-15,house,Palermo,|Argentina|Capital Federal|Palermo|,-34.5707717,-58.431808,1700000.0,754.0,754.0,2254.641909814324,,8.0,,https://www.properati.com.ar/1et3r_venta_casa_palermo_chenaut-indalesio-gral-av-_1800_suite_jardin_piscina_quincho_luminoso_garage_subte-linea-d_federico-galceran-propiedades,PALERMO
2017-09-15,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.58295570000001,-58.434292799999994,355000.0,120.0,40.0,2958.333333333333,,2.0,5873.0,https://www.properati.com.ar/1et7s_venta_departamento_palermo_costa-rica_5500_balcon_gimnasio_lavadero_parrilla_piscina_sum_terraza_toilette_luminoso_garage_amenities_lexinton-propiedades_937,PALERMO
2017-09-15,apartment,Palermo,|Argentina|Capital Federal|Palermo|,-34.5867319535,-58.4099070126,580000.0,78.0,73.0,7435.8974358974365,,3.0,,https://www.properati.com.ar/1etq7_venta_departamento_palermo_garage_amenities_subte-linea-d_achaval-cornejo_e1u,PALERMO
2017-09-15,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,-34.5823763,-58.422782299999994,339000.0,123.0,95.0,2756.0975609756097,,3.0,,https://www.properati.com.ar/1etrb_venta_departamento_palermo-chico_balcon_suite_parrilla_piscina_toilette_vista_subte-linea-d_pagel-propiedades,PALERMO
2017-09-15,PH,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,-34.5806215,-58.411364600000006,387000.0,103.0,64.0,3757.2815533980574,,3.0,,https://www.properati.com.ar/1etz3_venta_ph_palermo-chico_suite_hidromasaje_patio_terraza_toilette_luminoso_placard_subte-linea-d_netprop,PALERMO
